avg,max,med,min,q25,q75,std,label
-0.10841066214630009,3.182250529931374,-0.5826238053366491,-1.1718717029590002,-0.8849043279413946,0.4564072258814025,1.0043344390016193,jogging
-0.6209660436961489,2.2113844571541192,-0.7146156152908392,-1.210553088139046,-0.8319133783383164,-0.5200975121730689,0.38484743213043326,jogging
0.032758849547326246,2.7186129876286387,-0.537467147611361,-1.3141164376307335,-0.8122889932672686,0.8653074142485213,1.0922201888994978,jogging
-0.026598853834211494,2.884436242700013,-0.5146643874477737,-1.3007652017093305,-0.8572352984514013,0.7986512206365559,1.025425478665925,jogging
-0.017451244680826063,2.7671757988224277,-0.48918698877718847,-1.2883228478180602,-0.8082103051000759,0.7648555087177967,0.9885851151762399,jogging
-0.024573685811361053,2.6756167139703733,-0.5045350123986216,-1.3587207283822278,-0.796838243709616,0.7847999253425089,0.9878464742833192,jogging
0.02610743035376694,3.505792089256425,-0.3767295662659844,-1.4544263415718315,-0.7765081929719136,0.7558745846713817,1.045456160643107,jogging
-0.011112472235073811,3.534489677236028,-0.4450744127543823,-1.3481212168204397,-0.7774518235420687,0.6683585069654981,1.0069473839440388,jogging
-0.04107072177829823,3.2220438624721144,-0.5210429017247376,-1.3813378664718066,-0.8435248481469667,0.6885156759305873,1.033835965049025,jogging
-0.04039269340013711,2.9881317192916104,-0.45673419903352397,-1.3526777240984176,-0.8303240290250063,0.7436056075493042,0.9689975004425976,jogging
-0.00935650223848684,3.270774507023525,-0.44517839005491977,-1.3293458177092468,-0.8040027184122434,0.8297909237273404,0.9977731742885326,jogging
-0.045797376562554656,3.2674026689333813,-0.4212808662674923,-1.292792307598423,-0.8052395204562046,0.7508433599391258,0.9300892661131045,jogging
-0.009359598344326066,3.2304598032764797,-0.3829888258159455,-1.3839277240984176,-0.8202031747782842,0.8055845333555353,0.9913870277291393,jogging
0.028274967951598846,2.769096001584604,-0.3823464584380989,-1.2387727928018202,-0.7458875943556948,0.8186963490336883,0.9653940301723776,jogging
-0.02004609026150712,2.8643570088335837,-0.41456953896944726,-1.2199418245989813,-0.7948712765924835,0.8092359502625232,0.9460285568967275,jogging
-0.0487419921319959,3.4490175119829773,-0.48196660937487334,-1.5034828924054562,-0.8234216995643365,0.7671553702737974,1.0001589891745728,jogging
-0.07059091609532522,3.0065653061133633,-0.4616837075642909,-1.2839131216135318,-0.7876756078482918,0.6481004011919227,0.9200658612165528,jogging
-0.05730903081988532,3.850536560887017,-0.45941828637530757,-1.2839131216135318,-0.819171642762164,0.6646534985246878,0.9670286049069579,jogging
0.18974850321439207,6.206453287473125,-0.3048729938691983,-1.141292176521113,-0.6542263042318959,0.97389322881912,1.1440057254302214,jogging
0.06785133292151478,3.646070272458247,-0.31926464901087936,-1.3476697854157804,-0.744803986371284,0.8660961061208914,1.0104815052257203,jogging
0.23601344762239526,6.78568163601316,-0.1542143772081077,-1.278840833748411,-0.6110096889562731,0.8839410756677826,1.1398394058018635,jogging
0.021165645647244883,5.466751830869737,-0.32189844205519624,-1.4394664250006113,-0.7391275934806427,0.7705084705428147,0.961148596835205,jogging
0.06190517269270746,3.298708761867931,-0.33886421810252565,-1.2187179787064044,-0.7489009901456953,0.849952764348838,1.0100222162675228,jogging
0.1063836453573789,2.916232722752781,-0.2946890625642069,-1.1926827718522852,-0.7205109626244788,0.9312247654794614,1.0156675890073203,jogging
0.0015223068458568878,2.669471729580904,-0.33021158237148596,-1.3197875182461862,-0.7925766024465672,0.7172029103307866,0.947203733080317,jogging
0.09541979380114021,3.120608056938191,-0.28348502821257116,-1.1780213864857498,-0.7377400488730819,0.8536838448889204,1.0283420639961587,jogging
0.051695673205438115,2.8854392096995216,-0.3625082617475911,-1.2886929880089022,-0.729770370970788,0.8713361144426742,0.9733531893402354,jogging
-0.03871461425265491,2.6389005006578303,-0.45117707264643414,-1.2781223950815856,-0.756551801849643,0.7471693931543324,0.9338523404311099,jogging
0.0014980970987793134,3.084303144260635,-0.43131681564162383,-1.1630276527129968,-0.7761456754343228,0.8298160933462537,0.9640944834913552,jogging
0.05234818085217686,3.195338577258072,-0.38037271673733897,-1.265786656202215,-0.7723853688709699,0.8713732243183636,1.021004371652982,jogging
-0.0005036238701227521,2.7719886333316337,-0.41148428443841445,-1.2413546590417046,-0.8027286219998819,0.7985140084922066,0.993968261876036,jogging
-0.65090575577256,0.10217493490043372,-0.7622345519484091,-1.1742003856771026,-0.8135268921329364,-0.4391230119684324,0.28283783331192885,jogging
-0.39204819023495663,1.4034097820979525,-0.561473628529018,-1.5307829098176855,-0.7762715801317952,-0.1147016121086275,0.5592258952073899,jogging
-0.020906500152764317,2.8392665640515125,-0.3175819916704845,-1.1788654166406416,-0.636399566407639,0.49766629967276654,0.8298304779743736,jogging
-0.02786965750552675,3.14331794281894,-0.3392635312111749,-1.2757525555263851,-0.617800549403373,0.4178127136601608,0.8107549022998192,jogging
0.02418813502993201,2.455045534181597,-0.27774044397998243,-1.2324505987728394,-0.5702204827419344,0.5401514607417478,0.8034376577540951,jogging
0.06156971915306604,2.739287975538038,-0.221183344755141,-1.1225663270225184,-0.5246943644079214,0.520870879797962,0.8018028805619137,jogging
0.060058717861577064,2.753318368522958,-0.24041891728387577,-1.1996130320563312,-0.5367352130654646,0.6287640955838745,0.8286640312014281,jogging
-0.05984843086726913,2.9839849934760823,-0.2898876223464256,-1.4129891885040458,-0.6999337563926565,0.5641257068464214,0.8031730862190415,jogging
-0.21966427130156632,1.9958931308968517,-0.4679300923787266,-1.4343372142650395,-0.8169308473796943,0.4050987172837761,0.7565699164523628,jogging
-0.1473490496184911,2.010818796078958,-0.364000059087217,-1.370945496242847,-0.6898998141635254,0.3773221807024769,0.720046171638216,jogging
-0.11532512352662613,1.7256115410116903,-0.40575491376994544,-1.2715765105740866,-0.7078770061866686,0.5472426051619959,0.7713513282705038,jogging
0.16447444276125134,3.856933518793216,-0.1526203242699875,-1.1821031831428899,-0.42343560651466916,0.7309252618007176,0.833885493530584,jogging
0.0685951515551645,2.490454705053586,-0.18557637122773862,-1.0776909614154864,-0.4571263539581431,0.49674900270038014,0.7249509775825336,jogging
0.21504816008869235,2.748824580871818,-0.06962701148250727,-1.3083695641134954,-0.39818457738703605,0.7575367276931542,0.863019525158779,jogging
0.20506149943208557,2.906746266110652,-0.028805055861444107,-1.0187730994149389,-0.31386116436977973,0.6420076701204169,0.7578073250848492,jogging
0.003361356056730388,2.5037585160685216,-0.29795498383122276,-1.0290292185931664,-0.5900925579632494,0.5339829094916633,0.7663540127871931,jogging
0.02383350395773958,2.5729215637313274,-0.2550039959853654,-1.1083177961278712,-0.5619460841326214,0.5509429144895561,0.7701831016883799,jogging
0.15646449994347728,3.350247995999659,-0.17935380451270322,-1.0879350889445887,-0.4888063747741813,0.6207909770661777,0.895027922929557,jogging
-0.010568521571501125,2.2441266469233887,-0.28038334231724726,-1.0525890803996696,-0.5862136670327776,0.5155569967243774,0.7310917105038014,jogging
0.18906695363805412,3.1699318596009833,-0.2811262852175893,-0.872054156130078,-0.507612150512033,0.7197205007240783,0.9808405663409302,jogging
-0.42176840827032713,-0.13893309060547132,-0.4270994103662995,-0.6632214695070052,-0.5061931046330123,-0.3572790765683238,0.115121388525403,jogging
-0.42373491097913374,-0.24111633445199976,-0.42432429363220514,-0.6283085799362145,-0.43815668694215826,-0.41112670508670446,0.043070621707627835,jogging
-0.4225871799576082,-0.18340665923487487,-0.4255953166982487,-0.5405313597733458,-0.454193191237783,-0.39966856518919713,0.05135965602311664,jogging
0.20550637716865156,3.81069169942044,-0.32210314976856547,-1.2294651312218035,-0.6256310263909328,0.8038881945695946,1.1773025711226823,jogging
0.31301369708725035,4.160252999673606,-0.2902692478700215,-1.1924537794669623,-0.6169371737546923,1.1399600366708558,1.305455004216291,jogging
0.3218355221898486,3.7368948715662187,-0.2689882726533148,-1.2222993741096175,-0.6072835215641778,1.0936196605236257,1.2834861766286911,jogging
0.14366461168999217,3.985419334251498,-0.3928068647187227,-1.2881401096553053,-0.7149889562072939,0.8806405877910632,1.15935167903104,jogging
0.137387268087235,4.752827251233692,-0.624881306252024,-1.2868810046375592,-0.8625938089808863,0.7417268488407409,1.4714759392910821,jogging
0.20375910751811363,4.74924296539708,-0.5551762899011999,-1.163873163467046,-0.8364179533389364,0.8509051730328383,1.518261113968702,jogging
-0.003310416039852066,3.7600490717519515,-0.7351635648399111,-1.3138512281254517,-0.9340896211224128,0.696244903889575,1.316075897342729,jogging
0.14239945098265597,4.66265244197304,-0.5794164250711876,-1.3299206903118728,-0.8124490533348313,0.8216182868729733,1.3922239345048535,jogging
0.04101209287137804,3.816409104515185,-0.6462401849253352,-1.2153265238885331,-0.889823350551302,0.712607251653359,1.2925995465879014,jogging
0.009287793757717601,4.211023643475212,-0.6653130056501297,-1.1681304099848298,-0.8728374954139316,0.6905893234699133,1.237891285522622,jogging
-0.005748069833804293,4.202332063479466,-0.6945557913552474,-1.290683254360294,-0.9011781938039218,0.6353586281208687,1.2907453886064169,jogging
0.04615644823564602,3.805337561530913,-0.6372272154966458,-1.199293965773824,-0.883256813752856,0.6734658368759842,1.2855323872504967,jogging
0.007962160832871192,3.538350070083835,-0.669963050068709,-1.277087297877664,-0.91555780101641,0.7646508821358247,1.251845732428377,jogging
-0.06066649690398988,3.640015278291938,-0.6976646731071048,-1.2926130925187178,-0.9267782498596506,0.6203082560062885,1.1945192124864006,jogging
0.021287377393521954,3.0693286513972105,-0.6178557458402296,-1.361392783545686,-0.8535861460755487,0.7609807659278324,1.1753613438970936,jogging
-0.058894608492856076,4.032532046266227,-0.747534525492547,-1.2706179114306324,-0.9347031307498229,0.6433593731162762,1.202240321524975,jogging
0.00846012875023511,3.6159567029902897,-0.6876053236135995,-1.2587887038440235,-0.9024420528199901,0.7177213227613735,1.2372213637789622,jogging
-0.09356578089242039,3.106010549843724,-0.6821656463565133,-1.338205195388763,-0.9358206862712796,0.5590729654559394,1.11382540299298,jogging
-0.048518569196756414,3.4624390681943478,-0.623172801802417,-1.213497745239223,-0.9125448080555953,0.7221527349787284,1.0988340257513312,jogging
0.03459568999169348,3.9682434746158872,-0.6283085799362145,-1.2735335812366007,-0.8772665031076736,0.7138840565201086,1.2462056535018764,jogging
-0.14868267540764837,2.871687393744762,-0.7320626477820389,-1.3307286427156182,-0.9811056143030602,0.5645841715506812,1.0740505034174657,jogging
-0.05402532188200795,3.4236946742508234,-0.6415760202075901,-1.2868810046375592,-0.8914768451311237,0.6693395240864286,1.1137142983827406,jogging
-0.05060234857222831,3.2885924260401262,-0.5943564831010271,-1.2486034292037684,-0.8988685525180535,0.64668278661016,1.0831237217763938,jogging
-0.02115590805289344,3.773864751442563,-0.5227943327200102,-1.2512400630021294,-0.8142782796361401,0.45489127635382154,1.1234836929444645,jogging
0.05128007399378341,4.085147700222738,-0.5645812732198455,-1.3407856858561331,-0.8220060656683459,0.789568977656989,1.2190539311823823,jogging
-0.002559922959385709,5.957566320846468,-0.6389650215689873,-1.314581338168144,-0.8760049494615421,0.6497270286699782,1.1904032801794535,jogging
-0.044719845359492694,3.446933277256629,-0.7073815560748309,-1.2080848157852597,-0.9337550044359247,0.653645765347834,1.1665766845749685,jogging
-0.07670624312619795,3.110904140976844,-0.6796507918938208,-1.3889719392452016,-0.9403705239577733,0.5652700253351637,1.1429471444292323,jogging
-0.0798330137523187,3.130267764014369,-0.6972043681075721,-1.306717875113962,-0.9357647799190674,0.5313507204836452,1.1438166370159557,jogging
-0.3187315715922883,3.8125507098340674,-0.6802497821021954,-1.7418852976359418,-0.9532867025383931,0.1687539994686228,1.0594560139289642,jogging
-0.2213895321647559,4.661745411485585,-0.7480423716756648,-1.6691582773953364,-1.145110323329657,0.17452166482631992,1.3725989723089338,jogging
-0.022857878335934324,5.249965868495757,-0.6181514790930733,-1.6828311606258641,-0.9543152427393455,0.485449079990937,1.4068471800697397,jogging
0.026446886309753677,5.709741984583433,-0.5900603463823144,-1.68070116057748,-0.9843129683228518,0.47118619037063825,1.5676289251030797,jogging
0.044421203214349246,5.837460166734189,-0.6054130170714991,-1.7409670615359831,-0.9611025300439406,0.45963790861179565,1.5870100954347865,jogging
-0.0019151464921941322,6.884932882632237,-0.5997765224952166,-1.719530196577995,-0.9981241324499457,0.28264825234170277,1.5809495492543029,jogging
0.00410014598128338,5.80182003374088,-0.6137868544079015,-1.83246939082925,-0.9941229021583429,0.49945013920626025,1.5214268586662785,jogging
0.04630189521689762,6.13877767818501,-0.5367223108547878,-1.731300811875928,-0.9773640923641174,0.4431164628320712,1.5674957389557276,jogging
0.026509198425028732,5.584163418249476,-0.5426711304327207,-1.7632981320786651,-1.038933082777177,0.2548649197041255,1.616321110478761,jogging
0.0498042202575055,5.087004614679236,-0.5500233845238875,-1.8835012483048315,-0.9995141866268841,0.5052265697705289,1.5795078719358595,jogging
0.05941033672465748,5.931106137859359,-0.5412200042213908,-1.8238640607085563,-0.9796757218410082,0.305702701681807,1.6453885879372796,jogging
-0.020964581677132065,5.663639678864154,-0.5746657479180066,-1.7239051785580584,-1.0622061200731747,0.3892987534012484,1.5441237563485608,jogging
-0.036292602962871665,5.307029416302061,-0.6031083152768275,-1.9371211971353781,-1.012645053186532,0.3483005735488892,1.4914034755394123,jogging
0.03419867460811598,6.4046433117318955,-0.536341775136525,-1.8132391731282476,-1.0057377836532568,0.32033897724819305,1.611036439454884,jogging
-0.011298562928713804,6.183729668924663,-0.6031876985332592,-1.6655443992927745,-1.0065990032830219,0.30292386708591756,1.5322922933222185,jogging
0.019544452923788196,5.200926887980174,-0.559030164891523,-1.7508732035610934,-0.9845245802533898,0.35581620622333987,1.5398092478453995,jogging
0.007489669074718586,5.3183144517515775,-0.5461132774498834,-1.734597603830779,-1.0561368997165246,0.2692483686397762,1.591517223800935,jogging
0.0383450843669978,5.664797119328343,-0.5265536799512271,-1.7336958274085754,-0.9855829933406073,0.3676581751620165,1.5491850671927008,jogging
-0.0371460994019133,5.6671583912185515,-0.5797787691670786,-1.7731418182456677,-0.9976430435835826,0.18804535112326914,1.5168112361558603,jogging
0.048787364176519625,5.76737781884597,-0.47067274249134805,-1.7373150421907648,-0.9673561582638251,0.2608734632687596,1.5781133679749644,jogging
0.005085993314405425,6.070003684871869,-0.5880143110677714,-1.7741407435772536,-0.978624461076026,0.441633042635023,1.5340782314878592,jogging
0.01026221662046678,7.5585123816080895,-0.5352773704782757,-1.8633704917186695,-1.040541462790132,0.7198220978232138,1.4930247939641947,jogging
-0.059710470639407924,5.978050316373475,-0.6704161632374673,-1.8760034701777568,-1.0349776346801334,0.21644883769208811,1.542854290721759,jogging
0.08328227434607605,5.583325803767119,-0.48853515100019573,-1.7437281489963306,-0.9534937135953971,0.43676094453571335,1.5206962231513512,jogging
0.0026895747034784423,5.778238037749793,-0.5714308349512236,-1.8091583830663611,-0.9784941279555406,0.27429607754969976,1.5522768863737784,jogging
-0.1545178674488048,5.9023801084084155,-0.6395952966925069,-1.9037970416600414,-1.0592956146150927,0.26381260092372627,1.422757234581029,jogging
0.04974955252949878,5.488675053809935,-0.5878195715040873,-1.6676060889399351,-0.9776002691832129,0.2743308225122226,1.593631449827973,jogging
0.04840410089658906,5.970227596438583,-0.5658384463843218,-1.6730613100189389,-0.9575874802499869,0.20678275919963074,1.6131708339553248,jogging
0.06747355398426413,5.623020547404256,-0.5494861341073298,-1.6647735704259112,-0.9281754574054142,0.3580588254843444,1.54113792553894,jogging
0.01160986676940184,5.303963617588076,-0.5338325119319525,-1.632013198157547,-1.0029169550452162,0.34443263192825924,1.5344988667452628,jogging
-0.012162883025523364,0.014112837109795384,-0.015293136339784685,-0.044326935136401735,-0.01665627981400375,-0.001275450248604315,0.009503473416978133,lying
-0.009058316629383303,0.03329179290070661,-0.012695992259724398,-0.04739412233480822,-0.015169307667293963,0.0012853726840977853,0.01162834422691663,lying
-0.005892222045312078,0.060894116282633526,-0.001275450248604315,-0.048546863930993056,-0.015169307667293963,0.00018867916104592375,0.012881963516749029,lying
-0.004263603559774027,0.16886287939442646,-0.001275450248604315,-0.1361342483703758,-0.01665627981400375,0.004082597440708158,0.02338315321196819,lying
-0.0031155896878927456,0.01651497988380468,-0.0016418177547923296,-0.03556304820304079,-0.004210160580467415,-0.001275450248604315,0.008587012060817328,lying
-0.0018747423983372035,0.042105703340653555,-0.004210160580467415,-0.035057435059395514,-0.004332627700437408,-0.0016418177547923296,0.008168553700013395,lying
-0.00046766748210553465,0.030100342179522288,-0.0016418177547923296,-0.035057435059395514,-0.004210160580467415,-0.0016418177547923296,0.007649307264955843,lying
0.0007248216609265629,0.029152828428304467,-0.0016418177547923296,-0.03467839880986456,-0.004210160580467415,0.011102141479849115,0.008167281600569188,lying
0.0014956154126440826,0.040231662782629796,-0.0016418177547923296,-0.022377269514653908,-0.004210160580467415,0.011222741232591149,0.0077858684760238,lying
0.00233186637988035,0.013752025256591027,-0.0016418177547923296,-0.019636983098865968,-0.0017639701065361724,0.011102141479849115,0.007593478130378024,lying
0.003316659319766019,0.027017729535744994,-0.0016418177547923296,-0.019636983098865968,-0.0017639701065361724,0.013631726126885013,0.0077134991311574854,lying
0.0037465899183671734,0.029152828428304467,-0.0016418177547923296,-0.0324072960746995,-0.0017639701065361724,0.013631726126885013,0.008234621748326705,lying
0.003758271997263277,0.03175639953979248,-0.0016418177547923296,-0.017152436599555898,-0.0017639701065361724,0.013631726126885013,0.007699450666165257,lying
0.0040410511505179275,0.03482491043394753,-0.001275450248604315,-0.03467839880986456,-0.0016418177547923296,0.013752025256591027,0.010396344534034157,lying
0.0027323918485005925,0.016874812367391856,-0.0016418177547923296,-0.032533328732020306,-0.0038428494634505928,0.011584454312224324,0.008151572125281949,lying
0.0016812937012071806,0.029508248176068008,-0.0016418177547923296,-0.01976137555727986,-0.0038428494634505928,0.011222741232591149,0.00813108841724005,lying
0.003555754872087078,0.07969474929790765,-0.000665135907184089,-0.05188487053353874,-0.003230964745903564,0.013631726126885013,0.01304184724817878,lying
0.0033326117048631918,0.0430414622040034,-0.001275450248604315,-0.035057435059395514,-0.0038428494634505928,0.011584454312224324,0.008980490501770128,lying
0.0026698353563500326,0.014713905382559123,-0.00237495598432913,-0.019636983098865968,-0.003230964745903564,0.01218702249058845,0.0076966041878011905,lying
0.022388921523091066,0.6958453102476243,0.010722090154055675,-0.31499753545350617,-0.047803096144334506,0.08188788350150039,0.10190012142048854,lying
0.030071508193131896,0.9027902185965042,0.03818571284299643,-0.33410542112954034,-0.004782978401241089,0.044916182016432105,0.10201122459591112,lying
-0.00576104665940801,0.03605723506212177,-0.005044670290885844,-0.05216834753031785,-0.011742798032251867,-0.0007360989924765082,0.009595484521829708,lying
-0.005563077444026816,0.07005794635104157,-0.004782978401241089,-0.13486632023274225,-0.011479213966989699,-0.0016483813942644865,0.011229242054451048,lying
-0.005578495619285612,0.05897572665519424,-0.007534414665579803,-0.04544037312248983,-0.011742798032251867,-0.0011269683707256783,0.011131778394798132,lying
-0.005880035614907713,0.06264276952054049,-0.007534414665579803,-0.11445088468737974,-0.011479213966989699,-0.0011269683707256783,0.012298529070771598,lying
-0.0043988162971031215,0.022679163003138103,-0.004782978401241089,-0.027697525127673428,-0.011479213966989699,-0.0016483813942644865,0.007448351921690207,lying
